Snapshot_Date,ProductID,Quantity_On_Hand,Average_Days_In_Stock
2023-10-01,FIT-102,27,57
2023-10-01,FIT-103,18,40
2023-10-01,FIT-201,117,44
2023-10-01,FIT-202,104,49
2023-10-01,FIT-203,16,39
2023-10-01,FIT-204,141,37
2023-10-01,FIT-205,120,49
2023-10-01,FIT-301,69,55
2023-10-01,FIT-302,147,57
2023-10-01,FIT-303,101,21
2023-10-01,FIT-304,53,39
2023-10-01,FIT-401,230,158
2023-10-01,FIT-402,33,28
2023-10-01,FIT-501,135,46
2023-10-01,FIT-502,71,40
2023-10-01,FIT-503,60,23
2023-10-01,FIT-601,81,32
2023-10-02,FIT-101,163,211
2023-10-02,FIT-102,27,52
2023-10-02,FIT-103,23,38
2023-10-02,FIT-201,116,39
2023-10-02,FIT-202,108,-49
2023-10-02,FIT-203,14,38
2023-10-02,FIT-204,149,37
2023-10-02,FIT-205,118,49
2023-10-02,FIT-301,67,56
2023-10-02,FIT-302,148,61
2023-10-02,FIT-303,92,21
2023-10-02,FIT-304,55,37
2023-10-02,FIT-401,230,158
2023-10-02,FIT-402,30,28
2023-10-02,FIT-501,144,41
2023-10-02,FIT-502,76,41
2023-10-02,FIT-503,62,26
2023-10-02,FIT-601,83,35
2023-10-03,FIT-101,163,212
2023-10-03,FIT-102,23,55
2023-10-03,FIT-103,22,42
2023-10-03,FIT-201,117,39
2023-10-03,FIT-202,107,49
2023-10-03,FIT-203,11,35
2023-10-03,FIT-204,149,40
2023-10-03,FIT-205,125,48
2023-10-03,FIT-301,60,56
2023-10-03,FIT-302,143,58
2023-10-03,FIT-303,102,21
2023-10-03,FIT-304,52,35
2023-10-03,FIT-401,227,159
2023-10-03,FIT-402,34,30
2023-10-03,FIT-501,136,40
2023-10-03,FIT-502,81,44
2023-10-03,FIT-503,63,23
2023-10-03,FIT-601,76,35
2023-10-04,FIT-101,163,212
2023-10-04,FIT-102,20,51
2023-10-04,FIT-103,15,36
2023-10-04,FIT-201,111,-39
2023-10-04,FIT-202,102,48
2023-10-04,FIT-203,16,36
2023-10-04,FIT-204,140,41
2023-10-04,FIT-205,121,48
2023-10-04,FIT-301,65,53
2023-10-04,FIT-302,148,60
2023-10-04,FIT-303,98,18
2023-10-04,FIT-304,61,36
2023-10-04,FIT-401,229,159
2023-10-04,FIT-402,27,33
2023-10-04,FIT-501,144,43
2023-10-04,FIT-502,80,43
2023-10-04,FIT-503,56,25
2023-10-04,FIT-601,79,36
2023-10-05,FIT-101,162,-212
2023-10-05,FIT-102,30,54
2023-10-05,FIT-103,25,37
2023-10-05,FIT-201,111,40
2023-10-05,FIT-202,105,50
2023-10-05,FIT-203,18,34
2023-10-05,FIT-204,141,39
2023-10-05,FIT-205,123,54
2023-10-05,FIT-301,68,56
2023-10-05,FIT-302,148,56
2023-10-05,FIT-303,101,23
2023-10-05,FIT-304,56,38
2023-10-05,FIT-401,227,159
2023-10-05,FIT-402,27,30
2023-10-05,FIT-501,141,46
2023-10-05,FIT-502,71,44
2023-10-05,FIT-503,62,23
2023-10-05,FIT-601,81,36
2023-10-06,FIT-101,164,213
2023-10-06,FIT-102,22,56
2023-10-06,FIT-103,20,39
2023-10-06,FIT-201,117,41
2023-10-06,FIT-202,110,51
2023-10-06,FIT-203,15,39
2023-10-06,FIT-204,150,35
2023-10-06,FIT-205,122,48
2023-10-06,FIT-301,60,53
2023-10-06,FIT-302,147,62
2023-10-06,FIT-303,99,19
2023-10-06,FIT-304,56,34
2023-10-06,FIT-401,228,159
2023-10-06,FIT-402,30,27
2023-10-06,FIT-501,143,43
2023-10-06,FIT-502,72,38
2023-10-06,FIT-503,64,23
2023-10-06,FIT-601,77,31
2023-10-07,FIT-101,164,213
2023-10-07,FIT-102,24,53
2023-10-07,FIT-103,19,40
2023-10-07,FIT-201,113,42
2023-10-07,FIT-202,107,54
2023-10-07,FIT-203,13,39
2023-10-07,FIT-204,148,38
2023-10-07,FIT-205,124,52
2023-10-07,FIT-301,70,53
2023-10-07,FIT-302,139,58
2023-10-07,FIT-303,92,19
2023-10-07,FIT-304,56,34
2023-10-07,FIT-401,231,160
2023-10-07,FIT-402,32,33
2023-10-07,FIT-501,141,43
2023-10-07,FIT-502,81,38
2023-10-07,FIT-503,58,22
2023-10-07,FIT-601,78,31
2023-10-08,FIT-101,165,213
2023-10-08,FIT-102,26,57
2023-10-08,FIT-103,21,37
2023-10-08,FIT-201,113,45
2023-10-08,FIT-202,112,52
2023-10-08,FIT-203,13,35
2023-10-08,FIT-204,149,40
2023-10-08,FIT-205,117,49
2023-10-08,FIT-301,69,50
2023-10-08,FIT-302,142,60
2023-10-08,FIT-303,97,22
2023-10-08,FIT-304,55,39
2023-10-08,FIT-401,228,160
2023-10-08,FIT-402,31,30
2023-10-08,FIT-501,138,45
2023-10-08,FIT-502,75,40
2023-10-08,FIT-503,57,23
2023-10-08,FIT-601,78,31
2023-10-09,FIT-101,165,214
2023-10-09,FIT-102,21,54
2023-10-09,FIT-103,22,39
2023-10-09,FIT-201,116,42
2023-10-09,FIT-202,109,52
2023-10-09,FIT-203,10,33
2023-10-09,FIT-204,146,35
2023-10-09,FIT-205,117,54
2023-10-09,FIT-301,68,54
2023-10-09,FIT-302,138,62
2023-10-09,FIT-303,101,23
2023-10-09,FIT-304,60,35
2023-10-09,FIT-401,229,160
2023-10-09,FIT-402,25E,28
2023-10-09,FIT-501,140,41
2023-10-09,FIT-502,81,44
2023-10-09,FIT-503,64,25
2023-10-09,FIT-601,85,35
2023-10-10,FIT-101,164,214
2023-10-10,FIT-102,23,53
2023-10-10,FIT-103,24,37
2023-10-10,FIT-201,117,41
2023-10-10,FIT-202,106,52
2023-10-10,FIT-203,10,36
2023-10-10,FIT-204,142,41
2023-10-10,FIT-205,116,52
2023-10-10,FIT-301,70,55
2023-10-10,FIT-302,138,58
2023-10-10,FIT-303,98,18
2023-10-10,FIT-304,61,36
2023-10-10,FIT-401,226,160
2023-10-10,FIT-402,26,32
2023-10-10,FIT-501,138,45
2023-10-10,FIT-502,78,44
2023-10-10,FIT-503,63,23
2023-10-10,FIT-601,85,33
2023-10-11,FIT-101,165,214
2023-10-11,FIT-102,20,54
2023-10-11,FIT-103,16,40
2023-10-11,FIT-201,119,42
2023-10-11,FIT-202,106,49
2023-10-11,FIT-203,15,38
2023-10-11,FIT-204,147,40
2023-10-11,FIT-205,122,50
2023-10-11,FIT-301,62,52
2023-10-11,FIT-302,147,62
2023-10-11,FIT-303,96,20
2023-10-11,FIT-304,61,38
2023-10-11,FIT-401,228,161
2023-10-11,FIT-402,25,33
2023-10-11,FIT-501,141,40
2023-10-11,FIT-502,80,43
2023-10-11,FIT-503,57,27
2023-10-11,FIT-601,79,35
2023-10-12,FIT-101,163,215
2023-10-12,FIT-102,25,52
2023-10-12,FIT-103,25,42
2023-10-12,FIT-201,114,41
2023-10-12,FIT-202,102,48
2023-10-12,FIT-203,14,37
2023-10-12,FIT-204,149,35
2023-10-12,FIT-205,119,49
2023-10-12,FIT-301,65,53
2023-10-12,FIT-302,142,58
2023-10-12,FIT-303,94,20
2023-10-12,FIT-304,53,35
2023-10-12,FIT-401,225,161
2023-10-12,FIT-402,32,33
2023-10-12,FIT-501,137,42
2023-10-12,FIT-502,80,43
2023-10-12,FIT-503,66,24
2023-10-12,FIT-601,80,37
2023-10-13,FIT-101,164,215
2023-10-13,FIT-102,25,57
2023-10-13,FIT-103,15,42
2023-10-13,FIT-201,115,40
2023-10-13,FIT-202,107,49
2023-10-13,FIT-203,15,37
2023-10-13,FIT-204,140,37
2023-10-13,FIT-205,120,52
2023-10-13,FIT-301,70,54
2023-10-13,FIT-302,140?,59
2023-10-13,FIT-303,100,22
2023-10-13,FIT-304,59,35
2023-10-13,FIT-401,228,161
2023-10-13,FIT-402,32,33
2023-10-13,FIT-501,134,42
2023-10-13,FIT-502,79,43
2023-10-13,FIT-503,64,21
2023-10-13,FIT-601,84,37
2023-10-14,FIT-101,165,215
2023-10-14,FIT-102,20,57
2023-10-14,FIT-103,18,39
2023-10-14,FIT-201,116,42
2023-10-14,FIT-202,106,52
2023-10-14,FIT-203,17,33
2023-10-14,FIT-204,145,35
2023-10-14,FIT-205,123,54
2023-10-14,FIT-301,63,56
2023-10-14,FIT-302,146,57
2023-10-14,FIT-303,99,20
2023-10-14,FIT-304,57,34
2023-10-14,FIT-401,227,161
2023-10-14,FIT-402,29,30
2023-10-14,FIT-501,137,45
2023-10-14,FIT-502,81,43
2023-10-14,FIT-503,62,22
2023-10-14,FIT-601,78,35
2023-10-15,FIT-101,164,216
2023-10-15,FIT-102,20,51
2023-10-15,FIT-103,24,41
2023-10-15,FIT-201,117,40
2023-10-15,FIT-202,109,49
2023-10-15,FIT-203,18,-35
2023-10-15,FIT-204,142,36
2023-10-15,FIT-205,121,52
2023-10-15,FIT-301,68,50
2023-10-15,FIT-302,144,56
2023-10-15,FIT-303,102,18
2023-10-15,FIT-304,61,33
2023-10-15,FIT-401,229,162
2023-10-15,FIT-402,29,30
2023-10-15,FIT-501,135,46
2023-10-15,FIT-502,77,39
2023-10-15,FIT-503,60,26
2023-10-15,FIT-601,78,31
2023-10-16,FIT-101,163,216
2023-10-16,FIT-102,21,56
2023-10-16,FIT-103,21,42
2023-10-16,FIT-201,119,42
2023-10-16,FIT-202,109,49
2023-10-16,FIT-203,14,36
2023-10-16,FIT-204,145,37
2023-10-16,FIT-205,124,49
2023-10-16,FIT-301,68,56
2023-10-16,FIT-302,146,57
2023-10-16,FIT-303,100,23
2023-10-16,FIT-304,55,38
2023-10-16,FIT-401,230,162
2023-10-16,FIT-402,27,31
2023-10-16,FIT-501,138,46
2023-10-16,FIT-502,73,41
2023-10-16,FIT-503,65,26
2023-10-16,FIT-601,76,36
2023-10-17,FIT-101,163,-216
2023-10-17,FIT-102,23,51
2023-10-17,FIT-103,20,37
2023-10-17,FIT-201,115,42
2023-10-17,FIT-202,111,50
2023-10-17,FIT-203,14,34
2023-10-17,FIT-204,143,35
2023-10-17,FIT-205,120,50
2023-10-17,FIT-301,62,50
2023-10-17,FIT-302,148,61
2023-10-17,FIT-303,95,18
2023-10-17,FIT-304,62,38
2023-10-17,FIT-401,231,162
2023-10-17,FIT-402,30,32
2023-10-17,FIT-501,137,43
2023-10-17,FIT-502,74,44
2023-10-17,FIT-503,62,26
2023-10-17,FIT-601,85,33
2023-10-18,FIT-101,164,217
2023-10-18,FIT-102,23,52
2023-10-18,FIT-103,17,40
2023-10-18,FIT-201,115,-39
2023-10-18,FIT-202,104,48
2023-10-18,FIT-203,12,36
2023-10-18,FIT-204,142,38
2023-10-18,FIT-205,124,50
2023-10-18,FIT-301,67,54
2023-10-18,FIT-302,142,56
2023-10-18,FIT-303,97,17
2023-10-18,FIT-304,60,39
2023-10-18,FIT-401,232,162
2023-10-18,FIT-402,27,31
2023-10-18,FIT-501,134,43
2023-10-18,FIT-502,74,41
2023-10-18,FIT-503,64,22
2023-10-18,FIT-601,76,35
2023-10-19,FIT-101,163,217
2023-10-19,FIT-102,22,56
2023-10-19,FIT-103,21,38
2023-10-19,FIT-201,111,-44
2023-10-19,FIT-202,104,52
2023-10-19,FIT-203,20,38
2023-10-19,FIT-204,150,38
2023-10-19,FIT-205,125,50
2023-10-19,FIT-301,65,55
2023-10-19,FIT-302,144,56
2023-10-19,FIT-303,95,23
2023-10-19,FIT-304,59,34
2023-10-19,FIT-401,231,163
2023-10-19,FIT-402,35,31
2023-10-19,FIT-501,137,46
2023-10-19,FIT-502,74,44
2023-10-19,FIT-503,65,27
2023-10-19,FIT-601,85,37
2023-10-20,FIT-101,163,217
2023-10-20,FIT-102,23,51
2023-10-20,FIT-103,22,39
2023-10-20,FIT-201,112,41
2023-10-20,FIT-202,107,53
2023-10-20,FIT-203,17,34
2023-10-20,FIT-204,145,40
2023-10-20,FIT-205,119,50
2023-10-20,FIT-301,66,54
2023-10-20,FIT-302,138,57
2023-10-20,FIT-303,93/,19
2023-10-20,FIT-304,53,38
2023-10-20,FIT-401,230,163
2023-10-20,FIT-402,32,-27
2023-10-20,FIT-501,143,-43
2023-10-20,FIT-502,79,41
2023-10-20,FIT-503,66,22
2023-10-20,FIT-601,82,36
2023-10-21,FIT-101,164,218
2023-10-21,FIT-102,25,57
2023-10-21,FIT-103,24,36
2023-10-21,FIT-201,112,40
2023-10-21,FIT-202,110,49
2023-10-21,FIT-203,16,35
2023-10-21,FIT-204,146,41
2023-10-21,FIT-205,115,51
2023-10-21,FIT-301,69,53
2023-10-21,FIT-302,146,56
2023-10-21,FIT-303,94~,21
2023-10-21,FIT-304,54,38
2023-10-21,FIT-401,228,163
2023-10-21,FIT-402,30,29
2023-10-21,FIT-501,137,44
2023-10-21,FIT-502,74,42
2023-10-21,FIT-503,59,25
2023-10-21,FIT-601,85,36
2023-10-22,FIT-101,164,218
2023-10-22,FIT-102,26,56
2023-10-22,FIT-103,19,38
2023-10-22,FIT-201,119,39
2023-10-22,FIT-202,108,53
2023-10-22,FIT-203,10,35
2023-10-22,FIT-204,146,36
2023-10-22,FIT-205,123,48
2023-10-22,FIT-301,68,56
2023-10-22,FIT-302,142,60
2023-10-22,FIT-303,95,17
2023-10-22,FIT-304,52,33
2023-10-22,FIT-401,228,163
2023-10-22,FIT-402,26X,31
2023-10-22,FIT-501,139,40
2023-10-22,FIT-502,78,42
2023-10-22,FIT-503,64,25
2023-10-22,FIT-601,85,34
2023-10-23,FIT-101,164,218
2023-10-23,FIT-102,26,53
2023-10-23,FIT-103,15,41
2023-10-23,FIT-201,112,40
2023-10-23,FIT-202,102,53
2023-10-23,FIT-203,15,34
2023-10-23,FIT-204,150,39
2023-10-23,FIT-205,124,52
2023-10-23,FIT-301,67,53
2023-10-23,FIT-302,146,56
2023-10-23,FIT-303,92,19
2023-10-23,FIT-304,55,35
2023-10-23,FIT-401,229,164
2023-10-23,FIT-402,32,31
2023-10-23,FIT-501,134,45
2023-10-23,FIT-502,77,44
2023-10-23,FIT-503,66,21
2023-10-23,FIT-601,76,36
2023-10-24,FIT-101,164,219
2023-10-24,FIT-102,27,56
2023-10-24,FIT-103,24,39
2023-10-24,FIT-201,113,42
2023-10-24,FIT-202,111,48
2023-10-24,FIT-203,18,33
2023-10-24,FIT-204,144,39
2023-10-24,FIT-205,116,52
2023-10-24,FIT-301,64,50
2023-10-24,FIT-302,142,57
2023-10-24,FIT-303,100,21
2023-10-24,FIT-304,60,35
2023-10-24,FIT-401,230,164
2023-10-24,FIT-402,27,31
2023-10-24,FIT-501,136,43
2023-10-24,FIT-502,73,39
2023-10-24,FIT-503,66,23
2023-10-24,FIT-601,75,37
2023-10-25,FIT-101,165,219
2023-10-25,FIT-102,24,55
2023-10-25,FIT-103,18,41
2023-10-25,FIT-201,115,-43
2023-10-25,FIT-202,111,49
2023-10-25,FIT-203,18,-35
2023-10-25,FIT-204,140,39
2023-10-25,FIT-205,119,54
2023-10-25,FIT-301,69,54
2023-10-25,FIT-302,141,62
2023-10-25,FIT-303,98,20
2023-10-25,FIT-304,53,37
2023-10-25,FIT-401,228,164
2023-10-25,FIT-402,35,30
2023-10-25,FIT-501,141,40
2023-10-25,FIT-502,77,42
2023-10-25,FIT-503,56W,21
2023-10-25,FIT-601,84,34
2023-10-26,FIT-101,165,219
2023-10-26,FIT-102,21,51
2023-10-26,FIT-103,22,37
2023-10-26,FIT-201,119,44
2023-10-26,FIT-202,109,54
2023-10-26,FIT-203,15,36
2023-10-26,FIT-204,140,37
2023-10-26,FIT-205,116,51
2023-10-26,FIT-301,67,51
2023-10-26,FIT-302,144,62
2023-10-26,FIT-303,100,21
2023-10-26,FIT-304,52,39
2023-10-26,FIT-401,231,164
2023-10-26,FIT-402,29,30
2023-10-26,FIT-501,142,46
2023-10-26,FIT-502,79,40
2023-10-26,FIT-503,64,26
2023-10-26,FIT-601,75,35
2023-10-27,FIT-101,164,220
2023-10-27,FIT-102,23,57
2023-10-27,FIT-103,18,36
2023-10-27,FIT-201,121,44
2023-10-27,FIT-202,111,48
2023-10-27,FIT-203,14,34
2023-10-27,FIT-204,146,39
2023-10-27,FIT-205,122,49
2023-10-27,FIT-301,63,50
2023-10-27,FIT-302,143,56
2023-10-27,FIT-303,98,17
2023-10-27,FIT-304,53,39
2023-10-27,FIT-401,231,165
2023-10-27,FIT-402,31,27
2023-10-27,FIT-501,143,43
2023-10-27,FIT-502,73,40
2023-10-27,FIT-503,64,23
2023-10-27,FIT-601,84,36
2023-10-28,FIT-101,166,220
2023-10-28,FIT-102,21,52
2023-10-28,FIT-103,16,40
2023-10-28,FIT-201,118,39
2023-10-28,FIT-202,103,52
2023-10-28,FIT-203,12,36
2023-10-28,FIT-204,147,35
2023-10-28,FIT-205,122,51
2023-10-28,FIT-301,63,56
2023-10-28,FIT-302,141,59
2023-10-28,FIT-303,102,22
2023-10-28,FIT-304,58,33
2023-10-28,FIT-401,231,165
2023-10-28,FIT-402,33,29
2023-10-28,FIT-501,136,45
2023-10-28,FIT-502,76,44
2023-10-28,FIT-503,65,27
2023-10-28,FIT-601,78,36
2023-10-29,FIT-101,164,220
2023-10-29,FIT-102,29,57
2023-10-29,FIT-103,16,42
2023-10-29,FIT-201,119,42
2023-10-29,FIT-202,111,53
2023-10-29,FIT-203,12,39
2023-10-29,FIT-204,148,38
2023-10-29,FIT-205,125,52
2023-10-29,FIT-301,65,51
2023-10-29,FIT-302,148,59
2023-10-29,FIT-303,102,21
2023-10-29,FIT-304,56,39
2023-10-29,FIT-401,231,165
2023-10-29,FIT-402,34:,28
2023-10-29,FIT-501,134,44
2023-10-29,FIT-502,80,42
2023-10-29,FIT-503,56,22
2023-10-29,FIT-601,82,34
2023-10-30,FIT-101,165,221
2023-10-30,FIT-102,23,57
2023-10-30,FIT-103,16,37
2023-10-30,FIT-201,113,39
2023-10-30,FIT-202,102,50
2023-10-30,FIT-203,17,38
2023-10-30,FIT-204,148,36
2023-10-30,FIT-205,119,49
2023-10-30,FIT-301,62,50
2023-10-30,FIT-302,145,62
2023-10-30,FIT-303,100,21
2023-10-30,FIT-304,57,35
2023-10-30,FIT-401,231,165
2023-10-30,FIT-402,26,31
2023-10-30,FIT-501,137,45
2023-10-30,FIT-502,81,40
2023-10-30,FIT-503,65,24
2023-10-30,FIT-601,82,36
2023-10-31,FIT-101,166,221
2023-10-31,FIT-102,30,53
2023-10-31,FIT-103,21,37
2023-10-31,FIT-201,118,40
2023-10-31,FIT-202,112,54
2023-10-31,FIT-203,19,36
2023-10-31,FIT-204,150,36
2023-10-31,FIT-205,116,54
2023-10-31,FIT-301,70,53
2023-10-31,FIT-302,139,62
2023-10-31,FIT-303,93,20
2023-10-31,FIT-304,53,38
2023-10-31,FIT-401,228,166
2023-10-31,FIT-402,27,33
2023-10-31,FIT-501,144,42
2023-10-31,FIT-502,72,40
2023-10-31,FIT-503,66,26
2023-10-31,FIT-601,78,34
2023-11-01,FIT-101,166,221
2023-11-01,FIT-102,29,56
2023-11-01,FIT-103,24,40
2023-11-01,FIT-201,119,40
2023-11-01,FIT-202,108,51
2023-11-01,FIT-203,20,38
2023-11-01,FIT-204,149,36
2023-11-01,FIT-205,116,53
2023-11-01,FIT-301,70,50
2023-11-01,FIT-302,148,61
2023-11-01,FIT-303,98,22
2023-11-01,FIT-304,58,-35
2023-11-01,FIT-401,230,166
2023-11-01,FIT-402,32,31
2023-11-01,FIT-501,138,46
2023-11-01,FIT-502,80,43
2023-11-01,FIT-503,64,26
2023-11-01,FIT-601,76',32
2023-11-02,FIT-101,164,222
2023-11-02,FIT-102,27,51
2023-11-02,FIT-103,20,-41
2023-11-02,FIT-201,113,42
2023-11-02,FIT-202,102,51
2023-11-02,FIT-203,10,-36
2023-11-02,FIT-204,140M,40
2023-11-02,FIT-205,117,49
2023-11-02,FIT-301,64,54
2023-11-02,FIT-302,138,57
2023-11-02,FIT-303,94,17
2023-11-02,FIT-304,52,35
2023-11-02,FIT-401,229,166
2023-11-02,FIT-402,34,33
2023-11-02,FIT-501,144,-41
2023-11-02,FIT-502,81,41
2023-11-02,FIT-503,59,24
2023-11-02,FIT-601,75,34
2023-11-03,FIT-101,166,222
2023-11-03,FIT-102,22,51
2023-11-03,FIT-103,25,38
2023-11-03,FIT-201,116,44
2023-11-03,FIT-202,104,52
2023-11-03,FIT-203,15,36
2023-11-03,FIT-204,145,39
2023-11-03,FIT-205,125,54
2023-11-03,FIT-301,61,51
2023-11-03,FIT-302,140,61
2023-11-03,FIT-303,96,22
2023-11-03,FIT-304,53,35
2023-11-03,FIT-401,232,166
2023-11-03,FIT-402,35,33
2023-11-03,FIT-501,136,43
2023-11-03,FIT-502,74,42
2023-11-03,FIT-503,64,27
2023-11-03,FIT-601,84,36
2023-11-04,FIT-101,164,222
2023-11-04,FIT-102,27,53
2023-11-04,FIT-103,16,37
2023-11-04,FIT-201,118,45
2023-11-04,FIT-202,109,51
2023-11-04,FIT-203,12,33
2023-11-04,FIT-204,143,35
2023-11-04,FIT-205,124,53
2023-11-04,FIT-301,60,51
2023-11-04,FIT-302,139,-56
2023-11-04,FIT-303,98,20
2023-11-04,FIT-304,53,35
2023-11-04,FIT-401,231,167
2023-11-04,FIT-402,32,33
2023-11-04,FIT-501,134,41
2023-11-04,FIT-502,76,44
2023-11-04,FIT-503,60,21
2023-11-04,FIT-601,76,32
2023-11-05,FIT-101,164,223
2023-11-05,FIT-102,20,55
2023-11-05,FIT-103,15,42
2023-11-05,FIT-201,111,42
2023-11-05,FIT-202,112,48
2023-11-05,FIT-203,16,33
2023-11-05,FIT-204,142,41
2023-11-05,FIT-205,125,53
2023-11-05,FIT-301,64,54
2023-11-05,FIT-302,144,57
2023-11-05,FIT-303,96,17
2023-11-05,FIT-304,55,37
2023-11-05,FIT-401,233,167
2023-11-05,FIT-402,30,32
2023-11-05,FIT-501,136,40
2023-11-05,FIT-502,80,44
2023-11-05,FIT-503,59,22
2023-11-05,FIT-601,81,35
2023-11-06,FIT-101,165,223
2023-11-06,FIT-102,27,52
2023-11-06,FIT-103,24,41
2023-11-06,FIT-201,111,41
2023-11-06,FIT-202,104,48
2023-11-06,FIT-203,11,39
2023-11-06,FIT-204,150,40
2023-11-06,FIT-205,117,48
2023-11-06,FIT-301,60,50
2023-11-06,FIT-302,141,-62
2023-11-06,FIT-303,101,19
2023-11-06,FIT-304,57,34
2023-11-06,FIT-401,231,167
2023-11-06,FIT-402,29,28
2023-11-06,FIT-501,134,44
2023-11-06,FIT-502,72,41
2023-11-06,FIT-503,66,27
2023-11-06,FIT-601,76,33
2023-11-07,FIT-101,164,223
2023-11-07,FIT-102,27,54
2023-11-07,FIT-103,22,42
2023-11-07,FIT-201,115,43
2023-11-07,FIT-202,105,53
2023-11-07,FIT-203,10,33
2023-11-07,FIT-204,148,35
2023-11-07,FIT-205,122,51
2023-11-07,FIT-301,67,-50
2023-11-07,FIT-302,143,59
2023-11-07,FIT-303,93,23
2023-11-07,FIT-304,57,34
2023-11-07,FIT-401,232,167
2023-11-07,FIT-402,28,27
2023-11-07,FIT-501,141,46
2023-11-07,FIT-502,77,43
2023-11-07,FIT-503,57,21
2023-11-07,FIT-601,84,37
2023-11-08,FIT-101,164,224
2023-11-08,FIT-102,22,52
2023-11-08,FIT-103,17,40
2023-11-08,FIT-201,121,45
2023-11-08,FIT-202,109,49
2023-11-08,FIT-203,12,37
2023-11-08,FIT-204,149,35
2023-11-08,FIT-205,122,50
2023-11-08,FIT-301,70,53
2023-11-08,FIT-302,143,61
2023-11-08,FIT-303,99,20
2023-11-08,FIT-304,55,33
2023-11-08,FIT-401,229,168
2023-11-08,FIT-402,27,27
2023-11-08,FIT-501,137,40
2023-11-08,FIT-502,71,44
2023-11-08,FIT-503,61,23
2023-11-08,FIT-601,79,31
2023-11-09,FIT-101,165,224
2023-11-09,FIT-102,27,53
2023-11-09,FIT-103,17,36
2023-11-09,FIT-201,119,41
2023-11-09,FIT-202,112,54
2023-11-09,FIT-203,12,38
2023-11-09,FIT-204,140,36
2023-11-09,FIT-205,119,53
2023-11-09,FIT-301,66,50
2023-11-09,FIT-302,140,62
2023-11-09,FIT-303,96,22
2023-11-09,FIT-304,60,33
2023-11-09,FIT-401,229,168
2023-11-09,FIT-402,31,28
2023-11-09,FIT-501,143,43
2023-11-09,FIT-502,73,39
2023-11-09,FIT-503,59,21
2023-11-09,FIT-601,81,32
2023-11-10,FIT-101,164,224
2023-11-10,FIT-102,23,52
2023-11-10,FIT-103,16,42
2023-11-10,FIT-201,112,39
2023-11-10,FIT-202,108,50
2023-11-10,FIT-203,12,37
2023-11-10,FIT-204,145,38
2023-11-10,FIT-205,125,53
2023-11-10,FIT-301,61,51
2023-11-10,FIT-302,148,60
2023-11-10,FIT-303,97,18
2023-11-10,FIT-304,58,34
2023-11-10,FIT-401,228,168
2023-11-10,FIT-402,34,30
2023-11-10,FIT-501,141,42
2023-11-10,FIT-502,73,-43
2023-11-10,FIT-503,58,23
2023-11-10,FIT-601,79o,32
2023-11-11,FIT-101,165,225
2023-11-11,FIT-102,30,52
2023-11-11,FIT-103,25,41
2023-11-11,FIT-201,112,43
2023-11-11,FIT-202,112,52
2023-11-11,FIT-203,19O,37
2023-11-11,FIT-204,145,38
2023-11-11,FIT-205,120,50
2023-11-11,FIT-301,70,54
2023-11-11,FIT-302,141,62
2023-11-11,FIT-303,101,18
2023-11-11,FIT-304,59,34
2023-11-11,FIT-401,231,168
2023-11-11,FIT-402,33,32
2023-11-11,FIT-501,139,40
2023-11-11,FIT-502,75,43
2023-11-11,FIT-503,59,24
2023-11-11,FIT-601,85,34
2023-11-12,FIT-101,165,225
2023-11-12,FIT-102,22,53
2023-11-12,FIT-103,19,39
2023-11-12,FIT-201,120,44
2023-11-12,FIT-202,106,49
2023-11-12,FIT-203,16,35
2023-11-12,FIT-204,148,41
2023-11-12,FIT-205,116,53
2023-11-12,FIT-301,63,54
2023-11-12,FIT-302,144,58
2023-11-12,FIT-303,100,21
2023-11-12,FIT-304,58,39
2023-11-12,FIT-401,230,169
2023-11-12,FIT-402,27,27
2023-11-12,FIT-501,134,46
2023-11-12,FIT-502,71,44
2023-11-12,FIT-503,66,22
2023-11-12,FIT-601,83,32
2023-11-13,FIT-101,166,225
2023-11-13,FIT-102,29,53
2023-11-13,FIT-103,15,41
2023-11-13,FIT-201,117,39
2023-11-13,FIT-202,110,49
2023-11-13,FIT-203,17,37
2023-11-13,FIT-204,143,37
2023-11-13,FIT-205,125,49
2023-11-13,FIT-301,61,55
2023-11-13,FIT-302,138,61
2023-11-13,FIT-303,100,23
2023-11-13,FIT-304,54,36
2023-11-13,FIT-401,234,169
2023-11-13,FIT-402,28,-30
2023-11-13,FIT-501,135,46
2023-11-13,FIT-502,73,38
2023-11-13,FIT-503,66,23
2023-11-13,FIT-601,84,31
2023-11-14,FIT-101,165,226
2023-11-14,FIT-102,24,55
2023-11-14,FIT-103,17,38
2023-11-14,FIT-201,121,44
2023-11-14,FIT-202,104,49
2023-11-14,FIT-203,17,34
2023-11-14,FIT-204,145,40
2023-11-14,FIT-205,122,53
2023-11-14,FIT-301,70,52
2023-11-14,FIT-302,140,57
2023-11-14,FIT-303,92,19
2023-11-14,FIT-304,60,36
2023-11-14,FIT-401,230,169
2023-11-14,FIT-402,30,28
2023-11-14,FIT-501,136,44
2023-11-14,FIT-502,78,38
2023-11-14,FIT-503,62,27
2023-11-14,FIT-601,76,34
2023-11-15,FIT-101,164,226
2023-11-15,FIT-102,30,54
2023-11-15,FIT-103,23,39
2023-11-15,FIT-201,121,40
2023-11-15,FIT-202,103,48
2023-11-15,FIT-203,13,34
2023-11-15,FIT-204,149,39
2023-11-15,FIT-205,118,52
2023-11-15,FIT-301,63,52
2023-11-15,FIT-302,148,60
